module,type,name,res_id,src,value,comments
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__use_active_domain,Use active domain,Utiliser un domaine actif,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__template_id,Use template,Utiliser un modèle,
mail,model_terms,"ir.ui.view,arch_db",mail.res_config_settings_view_form,Use your own email servers,Utilisez votre propre serveur mail,
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype__sequence,Used to order subtypes.,Utilisé pour commander des sous-types.,
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,79,User,Utilisateur,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_alias_search,User,Utilisateur,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,User,Utilisateur,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tree,User,Utilisateur,
mail,model,"ir.model.fields.selection,name",mail.selection__mail_message__message_type__user_notification,User Specific Notification,User Specific Notification,
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_server__activity_user_field_name,User field name,Nom du champ utilisateur,
mail,model,"ir.model.fields,field_description",mail.field_ir_cron__activity_user_field_name,User field name,Nom du champ utilisateur,
mail,code,addons/mail/static/src/xml/discuss.xml,104,User name,Nom d'utilisateur,openerp-web
mail,code,addons/mail/static/src/xml/thread_window.xml,12,User name,Nom d'utilisateur,openerp-web
mail,code,addons/mail/models/mail_message.py,747,User:,Utilisateur :,
mail,code,addons/mail/models/mail_message.py,960,User:,Utilisateur :,
mail,model,"ir.model,name",mail.model_res_users,Users,Utilisateurs,
mail,code,addons/mail/models/mail_channel.py,1016,Users in this channel: %s %s and you.,Utilisateurs dans ce canal: %s %s et vous.,
mail,model_terms,"ir.ui.view,arch_db",mail.res_config_settings_view_form,Using your own email server is required to send/receive emails in Community and Enterprise versions. Online users already benefit from a ready-to-use email server (@mycompany.odoo.com).,Vous devez utiliser votre propre serveur d'e-mails pour envoyer ou recevoir des e-mails dans les versions Community et Enterprise. Les utilisateurs en ligne bénéficient déjà d'un serveur d'e-mails préalablement compatible (@mycompany.odoo.com).,
mail,code,addons/mail/static/src/xml/thread.xml,49,Video,Vidéo,openerp-web
mail,code,addons/mail/models/mail_thread.py,2567,View,Vue,
mail,model,"ir.model,name",mail.model_ir_ui_view,View,Vue,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_notification_paynow,View,Vue,
mail,model_terms,"ir.ui.view,arch_db",mail.message_activity_assigned,View,Vue,
mail,model_terms,"ir.ui.view,arch_db",mail.message_user_assigned,View,Vue,
mail,code,addons/mail/models/mail_channel.py,403,"View ""mail.mail_channel_send_guidelines"" was not found. No email has been sent. Please contact an administrator to fix this issue.","View ""mail.mail_channel_send_guidelines"" was not found. No email has been sent. Please contact an administrator to fix this issue.",
mail,code,addons/mail/models/mail_thread.py,2565,View %s,Voir %s,
mail,model,"ir.model.fields,field_description",mail.field_ir_actions_act_window_view__view_mode,View Type,Type de Vue,
mail,model,"ir.model.fields,field_description",mail.field_ir_ui_view__type,View Type,Type de Vue,
mail,code,addons/mail/static/src/xml/chatter.xml,132,View all the attachments of the current record,View all the attachments of the current record,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,60,Viewer,Viseur,openerp-web
mail,code,addons/mail/static/src/js/followers.js,272,Warning,Avertissement,openerp-web
mail,code,addons/mail/static/src/xml/followers.xml,86,Warning,Avertissement,openerp-web
mail,model,"ir.model.fields.selection,name",mail.selection__ir_actions_server__activity_date_deadline_range_type__weeks,Weeks,Semaines,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__sub_model_object_field,"When a relationship field is selected as first field, this field lets you select the target field within the destination document model (sub-model).","Quand un champ de relation est sélectionné comme premier champ, ce champ vous permet de sélectionner le champ cible dans le modèle de document de destination (sous-modèle).",
mail,model,"ir.model.fields,help",mail.field_mail_template__sub_model_object_field,"When a relationship field is selected as first field, this field lets you select the target field within the destination document model (sub-model).","Quand un champ de relation est sélectionné comme premier champ, ce champ vous permet de sélectionner le champ cible dans le modèle de document de destination (sous-modèle).",
mail,model,"ir.model.fields,help",mail.field_email_template_preview__sub_object,"When a relationship field is selected as first field, this field shows the document model the relationship goes to.","Quand un champ de relation est sélectionné comme premier champ, ce champ indique le modèle de document vers lequel la relation va.",
mail,model,"ir.model.fields,help",mail.field_mail_template__sub_object,"When a relationship field is selected as first field, this field shows the document model the relationship goes to.","Quand un champ de relation est sélectionné comme premier champ, ce champ indique le modèle de document vers lequel la relation va.",
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__is_log,Whether the message is an internal note (comment mode only),Si un message est une note interne (en mode commentaire seulement),
mail,model,"ir.model.fields,help",mail.field_ir_model__is_mail_activity,Whether this model supports activities.,Whether this model supports activities.,
mail,model,"ir.model.fields,help",mail.field_ir_model__is_mail_blacklist,Whether this model supports blacklist.,Whether this model supports blacklist.,
mail,model,"ir.model.fields,help",mail.field_ir_model__is_mail_thread,Whether this model supports messages and notifications.,"Si coché, ce modèle supporte les messages et les notifications",
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Who can follow the group's activities?,Qui peut suivre les activités du groupe? ,
mail,code,addons/mail/static/src/xml/activity.xml,113,Write Feedback,Rédiger un commentaire,openerp-web
mail,code,addons/mail/static/src/xml/composer.xml,18,Write something...,Écrivez quelque chose...,openerp-web
mail,code,addons/mail/static/src/js/activity.js,93,Yesterday,Hier,openerp-web
mail,code,addons/mail/static/src/js/models/messages/abstract_message.js,120,Yesterday,Hier,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,99,You added <b>%s</b> to the conversation.,Vous avez rajouté  <b>%s</b> à la conversation ,openerp-web
mail,code,addons/mail/models/mail_channel.py,1013,You are alone in this channel.,Vous êtes seul dans ce canal.,
mail,code,addons/mail/static/src/js/discuss.js,392,You are going to ban: %s. Do you confirm the action?,Vous allez bannir: %s. Confirmez-vous cet action?,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,415,You are going to discard %s messages. Do you confirm the action?,Vous allez bannir: %s. Confirmez-vous cette action?,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,419,You are going to discard 1 message. Do you confirm the action?,Vous allez annuler 1 message. Confirmez-vous cette action?,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,You are going to send the guidelines to all the subscribers. Do you confirm the action?,Vous allez envoyer les lignes de conduite à tous les inscrits. Confirmez-vous cette action?,
mail,code,addons/mail/models/mail_channel.py,982,You are in a private conversation with <b>@%s</b>.,Vous êtes en discussion privée avec <b>@%s</b>.,
mail,code,addons/mail/models/mail_channel.py,976,You are in channel <b>#%s</b>.,Vous êtes dans le salon <b>#%s</b>.,
mail,code,addons/mail/static/src/js/attachment_box.js,132,You are not allowed to upload an attachment here.,You are not allowed to upload an attachment here.,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,363,You are the administrator of this channel. Are you sure you want to unsubscribe?,Vous êtes l'administrateur de ce canal. Êtes-vous sûr de vouloir vous désinscrire?,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,138,"You can mark any message as 'starred', and it shows up in this mailbox.","Vous pouvez marquer n'importe quel message comme 'Favori', il apparaitra dans cet onglet.",openerp-web
mail,code,addons/mail/models/res_users.py,86,"You cannot create a new user from here.
 To create new user please go to configuration panel.","Vous ne pouvez pas créer un nouvel utilisateur d'ici
Pour créer un nouvel utilisateur, veuillez utiliser le panneau de configuration",
mail,code,addons/mail/models/mail_channel.py,232,"You cannot delete those groups, as the Whole Company group is required by other modules.","Impossible de supprimer ces groupes, car le groupe ""Toute la société"" est nécessaire pour d'autres modules.",
mail,code,addons/mail/models/mail_channel.py,242,You do not have the rights to modify fields related to moderation on one of the channels you are modifying.,Vous n'avez pas le droit de modifier les champs liés à la modération sur l'un des canaux que vous modifiez.,
mail,code,addons/mail/models/mail_thread.py,2828,You have been assigned to %s,Vous avez été assigné à %s,
mail,model_terms,"ir.ui.view,arch_db",mail.message_user_assigned,You have been assigned to the,Vous avez été assigné à ,
mail,code,addons/mail/static/src/js/services/mail_notification_manager.js,249,You have been invited to: ,Vous avez été invité à:,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_notify_moderation,"You have messages to moderate, please go for the proceedings.",Vous avez des messages à modérer,
mail,code,addons/mail/static/src/xml/thread.xml,145,You have no message to moderate,Vous n'avez pas de message à modérer,openerp-web
mail,code,addons/mail/static/src/xml/user_menu.xml,7,You have set a chat message.,You have set a chat message.,openerp-web
mail,model,"ir.model.fields,help",mail.field_email_template_preview__attachment_ids,"You may attach files to this template, to be added to all emails created from this template","Vous pouvez joindre des fichiers à ce modèle, à ajouter à tous les courriels créés sur ce modèle",
mail,model,"ir.model.fields,help",mail.field_mail_template__attachment_ids,"You may attach files to this template, to be added to all emails created from this template","Vous pouvez joindre des fichiers à ce modèle, à ajouter à tous les courriels créés sur ce modèle",
